OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
351347,232820514,10/9/2023 2:58:05 PM,10/7/2023 8:00:00 PM,10/9/2023 11:00:00 AM,Saturday,7,1,103,1991 HOLLYWOOD RD NW,Construction Site,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.471608,33.809813,Riverside,D,9,Part I,,1a933ddb-2f7b-4323-b99f-f45b80a6ec54,-84.4716079999999,33.8098130000001
351351,232825010,10/9/2023 3:02:53 PM,9/14/2023 4:16:00 PM,10/4/2023 12:15:00 PM,Thursday,5,7,707,2200 RENTAL CAR CENTER PKWY,Air/ Bus/ Train Terminal,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.459058,33.642498,,,,Part II,1,12373147-210f-4b53-a1f6-b5e64c2a2543,-84.459058,33.642498
351352,232825011,10/9/2023 3:02:58 PM,9/28/2023 12:00:00 PM,10/4/2023 2:17:00 PM,Thursday,5,5,510,141 PIEDMONT AVE NE,School/ College,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.380446,33.757776,Downtown,M,5,Part II,1,ed9d6dce-54cc-451c-87a9-7e0c86cd5895,-84.3804459999999,33.757776
351348,232825012,10/9/2023 3:22:36 PM,7/5/2023 9:41:00 PM,7/5/2023 9:41:00 PM,Wednesday,4,5,512,232 FORSYTH ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.396358,33.748497,Downtown,M,4,Part II,1,3c278ce0-314f-4ad9-ac78-eab132ba59c8,-84.396358,33.748497
351353,232825013,10/9/2023 3:22:41 PM,6/30/2022 7:20:00 PM,7/1/2023 7:20:00 PM,Thursday,5,6,609,1245 CAROLINE ST NE,Other/Unknown,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.348357,33.757981,Edgewood,O,5,Part II,,36881901-3a09-413c-8100-0afa12c9645a,-84.348357,33.757981
351354,232820536,10/9/2023 3:31:08 PM,10/9/2023 5:00:00 AM,10/9/2023 12:00:00 PM,Monday,2,5,505,619 JUNIPER ST NE,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.383488,33.771795,Midtown,E,2,Part I,1,ee81795e-56e6-4ba4-8dea-122b1d96f0df,-84.3834879999999,33.7717950000001
351360,232820616,10/9/2023 3:31:58 PM,10/9/2023 2:15:00 PM,10/9/2023 2:26:00 PM,Monday,2,1,113,1820 HOLLYWOOD RD NW,Service/ Gas Station,13B,Simple Assault,PERSON,N,,,Day Watch,-84.471026,33.805485,Scotts Crossing,G,9,Part II,1,f4b6c529-0fc4-4392-9ad6-1b65276aa135,-84.4710259999999,33.805485
351362,232820553,10/9/2023 3:32:47 PM,10/9/2023 2:00:00 AM,10/9/2023 1:00:00 PM,Sunday,1,6,604,691 JOHN WESLEY DOBBS AVE NE,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.364841,33.759011,Old Fourth Ward,M,2,Part I,1,463b6715-eac4-41e2-bbce-8f96e99d87aa,-84.364841,33.759011
351355,232820667,10/9/2023 3:40:23 PM,10/9/2023 2:00:00 PM,10/9/2023 4:21:00 PM,Monday,2,3,305,1195 MILTON TER SE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.381886,33.722967,Chosewood Park,Y,1,Part I,1,81efb9d8-e39a-49a7-918d-6b506a76cf1c,-84.381886,33.722967
351363,232820637,10/9/2023 3:45:35 PM,10/8/2023 9:00:00 PM,10/8/2023 10:30:00 PM,Sunday,1,5,510,262 EDGEWOOD AVE NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.379103,33.754555,Downtown,M,5,Part I,1,1575d335-3b98-43a2-9457-a12f69198cd8,-84.379103,33.754555
351356,232825015,10/9/2023 3:46:06 PM,10/4/2023 11:27:00 PM,10/4/2023 11:45:00 PM,Wednesday,4,5,502,250 10TH ST NE,Department/ Discount/ Store,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.378814,33.782093,Midtown,E,6,Part II,1,35a62be1-6635-467b-a83e-85f4f8b981a3,-84.378814,33.782093
351364,232820510,10/9/2023 3:48:24 PM,10/7/2023 6:00:00 PM,10/9/2023 10:00:00 AM,Saturday,7,5,506,395 NORTHYARDS BLVD NW,Construction Site,23D,Theft From Building,PROPERTY,N,,,Evening Watch,-84.40337,33.769489,English Avenue,L,3,Part I,,2e0135f7-6fd2-4ae3-8a34-302856f343cf,-84.4033699999999,33.7694890000001
351361,232820721,10/9/2023 3:51:48 PM,7/1/2023 4:00:00 PM,10/4/2023 4:00:00 PM,Saturday,7,2,208,3562 PIEDMONT RD NE,Residence/ Home / Apartment / Condo,26F,Identity Theft,PROPERTY,N,,,Day Watch,-84.38088,33.850832,Buckhead Forest,B,7,Part II,1,236bd8a7-7b13-4898-8c6e-9015e0ddb21e,-84.38088,33.850832
351357,232825016,10/9/2023 4:02:17 PM,9/16/2023 4:00:00 AM,9/17/2023 3:59:00 AM,Saturday,7,4,411,2841 GREENBRIAR PKWY SW,Shopping Mall,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Morning Watch,-84.489634,33.690451,Greenbriar,R,11,Part II,1,aadcaa41-7e0f-4dbb-bdee-3432cd52f038,-84.489634,33.6904510000001
351359,232825017,10/9/2023 4:02:22 PM,9/30/2023 6:10:00 AM,10/3/2023 3:32:00 PM,Saturday,7,2,208,3440 PEACHTREE RD NE,Shopping Mall,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.362411,33.851937,North Buckhead,B,7,Part II,1,16efae7a-f567-4e75-99ac-aebd500e3a94,-84.362411,33.8519370000001
351365,232825018,10/9/2023 4:02:27 PM,10/5/2023 3:32:00 AM,10/5/2023 3:32:00 AM,Wednesday,4,4,410,1990 ALISON CT SW,Cyberspace,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.45399,33.700531,Campbellton Road,R,11,Part II,1,31f7ec56-6154-4fe2-9057-11d18d38d55a,-84.45399,33.7005310000001
351358,232820699,10/9/2023 4:12:22 PM,10/9/2023 10:00:00 AM,,Monday,2,4,414,2816 DEERWOOD LN SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.516686,33.669711,Ben Hill,P,11,Part I,1,4fb11336-7472-4ddc-af4b-20fa37b267e9,-84.5166859999999,33.6697110000001
351366,232820715,10/9/2023 4:17:15 PM,10/8/2023 5:00:00 PM,10/9/2023 3:40:00 PM,Sunday,1,4,401,746 JOSEPH E LOWERY BLVD SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.417464,33.734654,West End,T,4,Part I,1,4df0d5a2-7728-491a-8d87-8125e15bab66,-84.4174639999999,33.734654
351372,232820662,10/9/2023 4:25:28 PM,9/4/2023 3:00:00 AM,9/4/2023 9:00:00 AM,Sunday,1,3,307,100 LAKEWOOD WAY SW,Service/ Gas Station,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.393002,33.69901,Lakewood Heights,Y,12,Part I,1,52532185-c1ba-43d4-950c-8dc04aaf1200,-84.393002,33.69901
351371,232820650,10/9/2023 4:32:00 PM,10/9/2023 3:05:00 PM,10/9/2023 3:25:00 PM,Monday,2,4,402,845 GASTON ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.436318,33.732316,Oakland City,S,4,Part I,,6c5d185f-89bc-499f-a06c-1b43c099163d,-84.436318,33.732316
351370,232820752,10/9/2023 4:33:51 PM,10/9/2023 3:00:00 PM,10/9/2023 4:00:00 PM,Monday,2,5,508,160 TED TURNER DR NW,Convenience Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.390123,33.759364,Downtown,M,2,Part I,,f0d31c20-ac89-4fc1-adf0-647de592e74b,-84.390123,33.7593640000001
351367,232820748,10/9/2023 4:43:57 PM,10/9/2023 3:50:00 PM,10/9/2023 4:03:00 PM,Monday,2,4,412,4465 CAMPBELLTON RD SW,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.534622,33.697039,,P,11,Part I,,23ece14d-e4cb-42ae-a366-e7cff5fe1cf9,-84.534622,33.6970390000001
351369,232820763,10/9/2023 4:46:19 PM,10/9/2023 4:09:00 PM,10/9/2023 4:20:00 PM,Monday,2,2,206,264 BUCKHEAD AVE NE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.37931,33.838298,Buckhead Village,B,7,Part II,1,53d7fd40-acc9-451b-95d4-453f3849a407,-84.37931,33.8382980000001
351368,232820571,10/9/2023 4:50:29 PM,10/9/2023 1:57:00 PM,10/9/2023 4:50:00 PM,Monday,2,1,113,1550 NORTHWEST DR NW,Commercial/ Office Building,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.486515,33.797102,Monroe Heights,G,9,Part I,,3b217d77-0dc0-4a09-b815-efc76056738c,-84.4865149999999,33.7971020000001
351375,232820754,10/9/2023 5:11:08 PM,10/9/2023 12:00:00 AM,10/9/2023 1:00:00 AM,Sunday,1,2,207,2143 PEACHTREE RD NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.391595,33.812772,,E,7,Part I,1,b8a2890d-73a9-47c9-8a3b-945c9f3071f5,-84.3915949999999,33.8127720000001
351381,232820801,10/9/2023 5:24:46 PM,10/9/2023 3:00:00 PM,10/9/2023 3:50:00 PM,Monday,2,1,104,155 JOSEPH E LOWERY BLVD SW,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.41774,33.750543,Ashview Heights,T,4,Part I,1,c0771c57-ec08-480b-979b-dddbc8c8f7e0,-84.41774,33.7505430000001
351382,232348044,10/9/2023 5:36:47 PM,9/4/2023 2:19:00 PM,9/4/2023 2:20:00 PM,Monday,2,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444368,33.640311,,,,Part I,1,cc32ac74-b7de-445b-aa18-281b3bcff197,-84.4443679999999,33.6403110000001
351378,232820739,10/9/2023 5:37:57 PM,10/9/2023 2:00:00 AM,10/9/2023 3:40:00 PM,Sunday,1,3,303,505 WHITEHALL ST SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.404362,33.743799,Mechanicsville,V,4,Part I,1,9078bb36-c4ce-4d32-a1ec-c9620afee659,-84.4043619999999,33.743799
351376,232820820,10/9/2023 5:44:32 PM,10/9/2023 5:52:00 AM,10/9/2023 2:00:00 PM,Monday,2,6,611,132 CARTER AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.30492,33.748662,East Lake,O,5,Part I,1,be6d01eb-abb4-4768-aca1-eed4093ef122,-84.30492,33.748662
351377,232820834,10/9/2023 5:50:44 PM,10/8/2023 4:00:00 AM,,Sunday,1,4,409,2929 LANDRUM DR SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Morning Watch,-84.484934,33.707792,Southwest,R,11,Part I,1,e12cba8c-8fc6-4095-94de-09c412610e66,-84.484934,33.707792
351385,232820728,10/9/2023 5:52:01 PM,,,Monday,2,3,301,1217 METROPOLITAN PKWY SW,Service/ Gas Station,13A,Aggravated Assault,PERSON,N,,,Morning Watch,-84.408279,33.721658,Adair Park,V,12,Part I,1,a259611f-0eb7-419f-8718-b2a1678f5cd2,-84.4082789999999,33.721658
351380,232820781,10/9/2023 5:52:59 PM,10/9/2023 2:00:00 AM,,Sunday,1,4,411,3224 VERDANT DR SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.49625,33.684679,Greenbriar,R,11,Part I,1,aad703eb-abd9-4626-96a3-ad132c1f01f1,-84.49625,33.6846790000001
351384,232820626,10/9/2023 5:57:06 PM,10/9/2023 1:56:00 AM,10/9/2023 2:15:00 PM,Sunday,1,2,208,1000 PARK AVE NE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.361695,33.854905,North Buckhead,B,7,Part II,1,f2a6e35f-1ac3-4f59-8098-f7b3b5d6a4a8,-84.3616949999999,33.854905
351379,232820871,10/9/2023 6:16:13 PM,10/8/2023 12:00:00 AM,10/9/2023 4:00:00 PM,Saturday,7,1,110,1710 WILLMA DR NW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.447511,33.791865,West Highlands,G,9,Part I,1,2885d782-3923-4aa9-a46f-599b3e644f60,-84.447511,33.791865
351373,232820796,10/9/2023 6:20:10 PM,10/9/2023 4:18:00 PM,10/9/2023 4:20:00 PM,Monday,2,6,604,379 IRWIN ST NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.375136,33.757485,Sweet Auburn,M,2,Part I,1,80f09965-5cfb-43ea-8112-440c666fae44,-84.3751359999999,33.757485
351386,232820792,10/9/2023 6:23:58 PM,10/9/2023 1:12:00 AM,10/9/2023 1:17:00 AM,Sunday,1,2,204,1295 CHATTAHOOCHEE AVE NW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.429614,33.801573,Underwood Hills,D,9,Part I,2,4e94d416-4008-412d-8027-505f7cfda6e5,-84.429614,33.8015730000001
351383,232820866,10/9/2023 6:26:14 PM,10/9/2023 6:00:00 PM,10/9/2023 6:15:00 PM,Monday,2,6,609,1210 CAROLINE ST NE,Department/ Discount/ Store,26E,Wire Fraud,PROPERTY,N,,,Evening Watch,-84.348634,33.75938,Edgewood,O,5,Part II,1,1af0a0ef-6b8f-4355-9ccd-8f6e538322a4,-84.3486339999999,33.7593800000001
351388,232820848,10/9/2023 6:29:18 PM,10/9/2023 4:20:00 PM,10/9/2023 4:45:00 PM,Monday,2,2,210,3393 PEACHTREE RD NE,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.362279,33.846108,Lenox,B,7,Part I,,a2792e93-eb24-45ba-b653-d36c50e46396,-84.3622789999999,33.8461080000001
351398,232828042,10/9/2023 7:06:18 PM,10/9/2023 3:40:00 PM,,Monday,2,7,703,11700 SPINE RD,Air/ Bus/ Train Terminal,13B,Simple Assault,PERSON,N,,,Day Watch,-84.429698,33.637475,,,,Part II,1,56c54a41-3b06-423b-903d-6d5b779cc5df,-84.429698,33.6374750000001
351389,232820387,10/9/2023 7:16:49 PM,10/9/2023 10:30:00 AM,10/9/2023 11:00:00 AM,Monday,2,1,105,1076 MAYSON TURNER RD NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.422378,33.761971,Washington Park,K,3,Part II,1,f2f11012-3c0a-41b5-9d74-c706563795c9,-84.422378,33.7619710000001
351394,232820925,10/9/2023 7:31:41 PM,10/8/2023 10:54:00 PM,10/9/2023 6:30:00 PM,Sunday,1,2,211,2452 MOROSGO WAY NE,Grocery/ Supermarket,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.365589,33.822946,Lindbergh/Morosgo,B,6,Part I,1,01ecc32b-f769-41a4-b2ba-d31f65bfcc76,-84.3655889999999,33.8229460000001
351390,232821006,10/9/2023 7:40:17 PM,10/9/2023 4:00:00 AM,10/9/2023 6:00:00 PM,Monday,2,4,414,N CAMP CREEK PKWY SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.502306,33.670966,,P,11,Part I,1,79128ba7-1b20-47db-8372-9b82f825e831,-84.502306,33.6709660000001
351395,232820930,10/9/2023 7:44:29 PM,10/9/2023 5:00:00 PM,10/9/2023 7:52:00 PM,Monday,2,1,101,844 MARTIN LUTHER KING JR DR SW,Other/Unknown,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.415494,33.754583,Atlanta University Center,T,4,Part I,1,026fe6ba-b435-41d3-8e4e-e87d6bfd2f90,-84.415494,33.754583
351396,232821041,10/9/2023 7:56:47 PM,10/7/2023 12:00:00 PM,10/9/2023 6:00:00 PM,Saturday,7,6,605,730 GLENWOOD AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.363983,33.741435,Grant Park,W,1,Part I,1,df8a3fa7-45d3-4098-ab9b-2e53afc6f3a0,-84.363983,33.741435
351391,232821028,10/9/2023 8:06:09 PM,10/9/2023 6:12:00 PM,10/9/2023 6:25:00 PM,Monday,2,5,503,960 SPRING ST NW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.389284,33.780806,Midtown,E,2,Part I,1,b099afcb-6315-4937-bb35-edd202d31eeb,-84.389284,33.780806
351392,232820870,10/9/2023 8:07:44 PM,10/9/2023 5:07:00 PM,,Monday,2,2,212,1111 LINDRIDGE DR NE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.353707,33.820211,Lindridge/Martin Manor,F,6,Part II,1,a258a8ef-f869-4a43-9c3e-23a924905e6d,-84.353707,33.820211
351393,232820887,10/9/2023 8:13:45 PM,10/9/2023 3:00:00 PM,10/9/2023 5:13:00 PM,Monday,2,5,508,IVAN ALLEN JR BLVD NW / MARIETTA ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.397266,33.76424,Downtown,M,4,Part I,1,ccf08c00-7ddc-4445-9bb1-41ceafa9194e,-84.3972659999999,33.76424
351401,232821032,10/9/2023 8:17:54 PM,10/9/2023 6:52:00 PM,10/9/2023 6:54:00 PM,Monday,2,6,613,1544 PIEDMONT AVE NE,Commercial/ Office Building,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.371013,33.797888,Piedmont Heights,F,6,Part I,,f649b091-6e75-4931-9c44-06ef32d8f0cf,-84.3710129999999,33.7978880000001
351416,232828053,10/9/2023 8:26:48 PM,10/9/2023 5:45:00 PM,10/9/2023 10:00:00 PM,Monday,2,7,703,7700 SPINE RD,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.442465,33.640387,,,,Part I,1,727cd514-b252-48df-9bca-7828bdd7e917,-84.442465,33.640387
351402,232821043,10/9/2023 8:44:52 PM,10/9/2023 7:00:00 PM,10/9/2023 7:14:00 PM,Monday,2,4,403,1203 LEE ST SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.423472,33.722121,Oakland City,S,4,Part II,1,a9ea076b-e79a-44d5-a8e2-4bb15f15db6d,-84.4234719999999,33.7221210000001
351405,232820674,10/9/2023 8:46:32 PM,9/30/2023 3:03:00 PM,10/2/2023 9:00:00 PM,Saturday,7,5,501,171 17TH ST NW,Commercial/ Office Building,270,Embezzlement,PROPERTY,N,,,Day Watch,-84.39364,33.79151,Atlantic Station,E,3,Part II,1,d8ace329-49d8-418c-88b7-c6f33ea4858d,-84.3936399999999,33.7915100000001
351546,232820893,10/9/2023 8:56:45 PM,10/9/2023 5:10:00 PM,10/9/2023 5:40:00 PM,Monday,2,3,304,1162 PRYOR ST SW,Specialty Store,13C,Intimidation,PERSON,N,,,Day Watch,-84.393203,33.723348,Peoplestown,V,12,Part II,1,ed05930a-68b3-494a-9780-b92a3c46110a,-84.393203,33.723348
351406,232790831,10/9/2023 8:58:02 PM,10/6/2023 11:30:00 AM,10/6/2023 4:26:00 PM,Friday,6,5,502,1200 SPRING ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.38961,33.787406,Midtown,E,2,Part I,1,23ca9496-a7df-43f9-9cde-4a8bfde9ec2d,-84.3896099999999,33.787406
351404,232821130,10/9/2023 9:05:44 PM,9/22/2023 12:00:00 AM,9/22/2023 2:00:00 AM,Thursday,5,5,512,140 TED TURNER DR SW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.396532,33.750841,Downtown,M,4,Part I,1,3a12f28d-4b35-48ca-a988-ecafede4e441,-84.396532,33.750841
351417,232821082,10/9/2023 9:07:02 PM,10/9/2023 7:34:00 PM,10/9/2023 9:07:00 PM,Monday,2,1,110,2545 ABNER PL NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.467665,33.797618,Carver Hills,G,9,Part II,2,9244a9c1-1c5d-47b5-9328-21bbedcb53d5,-84.467665,33.7976180000001
351403,232820797,10/9/2023 9:08:44 PM,10/9/2023 2:00:00 AM,10/9/2023 2:00:00 PM,Sunday,1,2,211,517 MAIN ST NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.370308,33.822382,Lindbergh/Morosgo,B,6,Part I,1,fa1c2aea-65f6-4e29-86f7-1779556b0a46,-84.370308,33.8223820000001
351397,232820850,10/9/2023 9:09:14 PM,10/9/2023 4:00:00 AM,10/9/2023 6:30:00 AM,Monday,2,3,308,1865 GODDARD ST SE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.357055,33.702143,Thomasville Heights,Z,1,Part I,2,fa757ade-3075-41d4-aaf2-a17beb7db649,-84.3570549999999,33.702143
351419,232820753,10/9/2023 9:09:47 PM,10/6/2023 6:00:00 PM,10/6/2023 6:30:00 PM,Friday,6,3,301,1246 ALLENE AVE SW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.41209,33.720887,Capitol View,X,12,Part I,1,75662927-47b9-46b2-8e74-08ee9f6205cb,-84.41209,33.7208870000001
351399,232820824,10/9/2023 9:10:49 PM,10/9/2023 4:00:00 PM,10/10/2023 12:00:00 AM,Monday,2,5,503,960 SPRING ST NW,Residence/ Home / Apartment / Condo,23G,Theft of Motor Vehicle Parts or Accessories,PROPERTY,N,,,Day Watch,-84.389284,33.780806,Midtown,E,2,Part I,1,4efc03e6-1aab-4993-ab77-3b6e3e140abf,-84.389284,33.780806
351410,232821182,10/9/2023 9:11:40 PM,9/20/2023 4:00:00 AM,10/5/2023 4:00:00 AM,Wednesday,4,2,206,250 PHARR RD NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.378597,33.837323,Buckhead Village,B,7,Part II,1,b7924278-8361-4070-a020-9f49de001740,-84.378597,33.837323
351400,232821201,10/9/2023 9:18:41 PM,10/7/2023 1:00:00 AM,10/7/2023 1:15:00 AM,Friday,6,5,510,80 JESSE HILL JR DR SE,Drug Store/ Doctor's Office/ Hospital,13C,Intimidation,PERSON,N,,,Evening Watch,-84.381982,33.751676,Downtown,M,5,Part II,1,af65d5b7-a28b-46f9-b1f5-0f8e25366760,-84.3819819999999,33.751676
351418,232828047,10/9/2023 9:19:28 PM,10/9/2023 5:12:00 PM,10/9/2023 9:10:00 PM,Monday,2,7,704,6023 S TERMINAL PKWY,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.44453,33.637998,,,,Part II,1,df161e36-73f2-4782-a6c6-e8b14f2c40e7,-84.44453,33.637998
351411,232821068,10/9/2023 9:24:29 PM,10/9/2023 7:29:00 PM,10/9/2023 9:00:00 PM,Monday,2,2,204,1101 COLLIER RD NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.423367,33.810552,,C,9,Part I,1,6478b612-2641-40d9-aac6-4bbf4e552b81,-84.423367,33.810552
351407,232821079,10/9/2023 9:29:59 PM,10/9/2023 7:34:00 PM,10/9/2023 7:57:00 PM,Monday,2,2,211,2452 MOROSGO WAY NE,Highway/ Road/ Alley/ Street/ Sidewalk,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.365589,33.822946,Lindbergh/Morosgo,B,6,Part II,,3dfc0f54-6392-49a6-b90c-ee6616bfb5da,-84.3655889999999,33.8229460000001
351408,232821079,10/9/2023 9:29:59 PM,10/9/2023 7:34:00 PM,10/9/2023 7:57:00 PM,Monday,2,2,211,2452 MOROSGO WAY NE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,Y,,,Evening Watch,-84.365589,33.822946,Lindbergh/Morosgo,B,6,Part II,,fee1d864-7837-4efc-8f4f-19ee5f930bd5,-84.3655889999999,33.8229460000001
351409,232821063,10/9/2023 9:39:34 PM,10/9/2023 6:30:00 PM,10/9/2023 7:00:00 PM,Monday,2,1,114,3493 DONALD LEE HOLLOWELL PKWY NW,Government/ Public Building,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.502188,33.795059,Atlanta Industrial Park,G,9,Part I,1,05afa5d7-5208-4a9d-aacf-cb191c0328bb,-84.502188,33.795059
351670,232821134,10/9/2023 9:58:05 PM,10/9/2023 11:08:00 PM,10/9/2023 11:08:00 PM,Monday,2,2,207,1968 PEACHTREE RD NW,Drug Store/ Doctor's Office/ Hospital,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.395102,33.80881,,E,8,Part II,,e2c6f5dc-aa07-4252-ab57-f3d178092ae1,-84.395102,33.8088100000001
351423,232820972,10/9/2023 9:59:10 PM,10/2/2023 10:30:00 AM,10/9/2023 10:03:00 PM,Monday,2,3,302,1093 WEST AVE SW,Residence/ Home / Apartment / Condo,13C,Intimidation,PERSON,N,,,Day Watch,-84.395946,33.724956,Pittsburgh,V,12,Part II,1,c22f4647-dc07-45db-bbd3-15aa6a9305ce,-84.395946,33.7249560000001
351412,232821039,10/9/2023 10:09:18 PM,10/9/2023 7:07:00 PM,10/9/2023 10:09:00 PM,Monday,2,1,106,1217 JOSEPH E BOONE BLVD NW,Convenience Store,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.427766,33.763636,Bankhead,K,3,Part II,1,e23ea030-1eda-4946-b102-3048d8ffcef0,-84.427766,33.7636360000001
351413,232821039,10/9/2023 10:09:18 PM,10/9/2023 7:07:00 PM,10/9/2023 10:09:00 PM,Monday,2,1,106,1217 JOSEPH E BOONE BLVD NW,Convenience Store,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.427766,33.763636,Bankhead,K,3,Part II,1,40ed23a2-af7b-420e-a53f-e7d0162145f4,-84.427766,33.7636360000001
351420,232821204,10/9/2023 10:14:48 PM,10/5/2023 11:15:00 AM,10/9/2023 7:00:00 PM,Thursday,5,1,111,3143 OAKCLIFF RD NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.490167,33.758936,,I,10,Part I,1,6ff2ec53-75c2-40c2-8bf5-583bad80930c,-84.490167,33.7589360000001
